id,id_cleaned,year,score_foster,score_lee,score_wang,score_uzzi,DI1,DI5,DI5nok,DI1nok,Breadth,Depth
https://openalex.org/W2753991585,2753991585,2017,0.2857142857142857,-0.809498498784693,0.0,0.6008926129509435,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2496345859,2496345859,2012,0.6444444444444445,-0.06526833402509641,0.0,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2004690677,2004690677,2011,0.3619047619047619,0.03088488455283223,8.808360243218408,,1.0,0.625,0.625,1.0,0.5769230769230769,0.4230769230769231
https://openalex.org/W1967690442,1967690442,2005,0.6666666666666666,0.294893958525277,0.0,-0.0452215631646135,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W1989200283,1989200283,2006,0.7142857142857143,0.4922707364807278,0.0,0.052777981396926,1.0,1.0,1.0,1.0,0.75,0.25
https://openalex.org/W2735204238,2735204238,2017,0.8128654970760234,0.5615283902044093,11.881551856362071,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2475527176,2475527176,2013,0.6428571428571429,0.3860083183410357,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2025122695,2025122695,2011,0.4743083003952569,-0.7401005374308939,8.954265049979952,,0.4444444444444444,0.3,0.6,1.0,0.25,0.75
https://openalex.org/W2495485949,2495485949,2012,0.3333333333333333,-1.7312825511071286,0.0,0.43008266445637616,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2164300532,2164300532,2013,0.7333333333333333,-0.41195912775888877,0.0,2.0935614911649183,1.0,1.0,1.0,1.0,0.7142857142857143,0.2857142857142857
https://openalex.org/W3125368267,3125368267,1986,0.8888888888888888,-1.0257999331931422,0.0,0.8164965809277263,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2502343478,2502343478,2016,0.6944444444444444,-1.1548037805194662,0.7270106122561768,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2288379361,2288379361,2008,0.7333333333333333,-0.6969136633554222,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666
https://openalex.org/W1787013990,1787013990,1999,0.6210526315789474,0.2771207889472386,1.4242010822886002,,-0.09523809523809523,-0.05,-0.3333333333333333,-0.5,0.25,0.75
https://openalex.org/W2060269618,2060269618,2004,0.7904761904761904,0.8541772990490081,0.6998759561658798,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2290765138,2290765138,2016,1.0,-2.6890109187477695,0.0,2.7761607029862283,1.0,1.0,1.0,1.0,0.5,0.5
https://openalex.org/W2759422768,2759422768,2017,1.0,-1.8425588528418824,0.0,2.4090955287933293,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2104540886,2104540886,1998,0.4,-2.0880846378358555,0.7005439714357411,,0.09523809523809523,0.15,1.0,0.5,1.0,0.0
https://openalex.org/W2234057235,2234057235,2015,0.6043010752688172,-0.07320735787395014,2.8808749368774578,,1.0,1.0,1.0,1.0,0.5,0.5
https://openalex.org/W2029524312,2029524312,2002,0.6,-1.9571638422165514,0.0,1.5802389104464774,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2125286656,2125286656,1995,0.7,-0.20873658210798815,1.9032390963487322,0.2169686719924436,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2054810450,2054810450,2010,0.41904761904761906,-0.11813824390094937,4.825054917081056,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W1967565241,1967565241,2001,0.7090909090909091,-1.0679692225560242,0.0,1.4890422947580197,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W95037286,95037286,2010,0.5142857142857142,-0.6256063609502218,0.0,0.4396787718714285,1.0,1.0,1.0,1.0,0.8,0.2
https://openalex.org/W1967457656,1967457656,2006,0.6666666666666666,-5.631211781821365,0.0,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2103304128,2103304128,2006,0.8928571428571429,-2.151790425936385,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2078182724,2078182724,1995,0.9238095238095239,-0.2505316493759653,0.8365917086163499,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2766598009,2766598009,2017,0.76,0.49610058488195385,8.326209008963524,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2079074079,2079074079,2008,0.6071428571428571,0.12518601935661644,0.0,0.39362103420947636,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333
https://openalex.org/W2137238969,2137238969,2013,1.0,-1.498295395110215,0.0,-0.3777710207785538,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2287844010,2287844010,1992,0.4,-1.6703252957532095,0.0,,1.0,1.0,1.0,1.0,0.09090909090909091,0.9090909090909091
https://openalex.org/W2064123378,2064123378,1977,1.0,-0.3184537311185346,0.0,0.44974810923703934,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W3124543521,3124543521,2014,0.6222222222222222,-0.7105687095552332,1.2467601492778293,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W3125272579,3125272579,2017,0.7416666666666667,-0.7362513771629844,1.426479913734211,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0
https://openalex.org/W2051220593,2051220593,1976,0.8078817733990148,1.0049268045907869,1.8537501397926857,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2616722675,2616722675,2017,0.6761904761904762,0.7151955476701632,0.6529429303162768,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W169273599,169273599,2004,0.607437015503876,0.5654277724206748,13.257765286750391,0.4909693789263019,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2336771599,2336771599,2017,0.7424242424242424,-3.351960721431795,1.3729046183352742,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2262131717,2262131717,2015,0.3007246376811594,0.49325112113077824,2.238589130955237,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2055217466,2055217466,2007,0.5833333333333334,-0.8495849393933752,0.0,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2588136974,2588136974,2017,0.6221033868092691,-0.367974946430358,11.212658024171311,,1.0,0.7333333333333333,0.7333333333333333,1.0,0.6923076923076923,0.3076923076923077
https://openalex.org/W2152246911,2152246911,2008,0.3181818181818182,-0.5970594965049718,0.6993944735129244,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W3125049278,3125049278,2001,0.2,-0.31492390041501,0.0,,1.0,1.0,1.0,1.0,0.5714285714285714,0.42857142857142855
https://openalex.org/W4251989351,4251989351,1987,0.6,-0.49740260343385007,0.0,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2003262925,2003262925,2006,0.5579710144927537,0.8752660371734429,3.9416323555606576,,1.0,1.0,1.0,1.0,0.41379310344827586,0.5862068965517241
https://openalex.org/W1988225927,1988225927,2002,0.2857142857142857,-0.9557683116233483,0.8019704914046651,1.2247448713915887,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W611049873,611049873,2001,0.6666666666666666,-3.362357548345891,0.0,3.7760536840749728,-0.15384615384615385,0.1,1.0,-0.5,0.75,0.25
https://openalex.org/W2735317928,2735317928,2017,0.0,0.9046021652653582,0.7512604875994975,-1.230624550285743,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W1998138941,1998138941,2006,0.9,0.40590913371162735,0.829405304563848,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2044970782,2044970782,1999,0.4166666666666667,0.31692091906686454,0.0,,1.0,1.0,1.0,1.0,0.8,0.2
https://openalex.org/W2084241544,2084241544,2007,0.0,1.074010719476534,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333
https://openalex.org/W1830800183,1830800183,2015,0.6708595387840671,0.891081040439611,22.773207807337798,,0.8333333333333334,0.1,0.1111111111111111,1.0,0.6,0.4
https://openalex.org/W2255349732,2255349732,2004,0.607437015503876,0.5654277724206748,13.257765286750391,0.4909693789263019,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W836905562,836905562,2015,0.6191474493361285,-0.21373679769102955,17.376404964913977,,1.0,0.25,0.25,1.0,0.8,0.2
https://openalex.org/W1656965725,1656965725,2015,0.6666666666666666,1.672186119593217,0.0,-1.9235089679325321,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2611637502,2611637502,2017,0.6571428571428571,-3.802479738966794,0.0,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2005128388,2005128388,2014,0.7802197802197802,0.39208182670767905,2.1214768358548834,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W1607572111,1607572111,2003,0.8349753694581281,0.11778303565638339,7.249628339085439,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W1996567072,1996567072,1978,0.6666666666666666,-1.4562867329399256,0.0,2.2346087027110104,1.0,1.0,1.0,1.0,0.5925925925925926,0.4074074074074074
https://openalex.org/W1759583669,1759583669,2014,0.7794117647058824,0.8765804662065905,3.273600418591313,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2100849836,2100849836,2015,0.6797385620915033,0.8392069016732274,4.971060267706405,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2129902565,2129902565,2004,0.41911764705882354,-0.5244037361341688,6.649055032675545,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W1484345912,1484345912,2006,0.8205128205128205,-0.339270152728544,2.646603399243779,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W3123075714,3123075714,2014,0.7857142857142857,0.9411446860271054,0.0,-1.1847556496837237,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2102995650,2102995650,2000,0.7,-0.9416628605370415,0.9389152778218474,1.1335041568186968,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2257705163,2257705163,2013,0.7425287356321839,-0.027093770462259918,10.895321034899434,,0.08333333333333333,0.1016949152542373,1.0,0.7142857142857143,0.7142857142857143,0.2857142857142857
https://openalex.org/W1966981305,1966981305,1995,0.5111111111111111,-0.13393191373500313,1.904158705363624,-0.24903302374721153,1.0,1.0,1.0,1.0,0.5454545454545454,0.45454545454545453
https://openalex.org/W2148885821,2148885821,2009,0.7019704433497537,-1.3328791562174345,0.9393035799392309,,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333
https://openalex.org/W2008866876,2008866876,1994,0.7463054187192119,0.8228481041583877,8.950121685228954,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2298981561,2298981561,2005,0.6363636363636364,-0.42941834913065724,0.0,,1.0,0.0,0.0,1.0,1.0,0.0
https://openalex.org/W1591366579,1591366579,2001,0.5,-0.5897688261061101,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W1997387093,1997387093,2005,0.6666666666666666,-0.7232009381744355,0.0,-0.006639386534942449,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2041902432,2041902432,1997,0.8939393939393939,-3.6648246446556394,1.7393451106026805,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2066124416,2066124416,2012,0.5735294117647058,0.2150336311290619,0.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0
https://openalex.org/W2489309746,2489309746,2002,0.7006493506493506,0.5615794220738227,4.507604340417837,,1.0,0.5,0.5,1.0,1.0,0.0
https://openalex.org/W2145286992,2145286992,1997,0.8333333333333334,-0.6397913963976268,0.0,-0.721497219711288,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2529884806,2529884806,2016,0.7333333333333333,1.6867962823038511,0.0,-2.839896710134914,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W4229935177,4229935177,2010,0.38461538461538464,0.17042398666156577,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2170679432,2170679432,2014,0.7252747252747253,0.48872259483117003,3.066558109289024,,1.0,1.0,1.0,1.0,0.75,0.25
https://openalex.org/W2041602540,2041602540,2013,0.8562091503267973,0.6763147445374554,1.9806657828459107,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2038834581,2038834581,1993,0.9019607843137255,-0.4313887931179559,3.621954636103509,,0.07547169811320754,0.0,0.0,1.0,1.0,0.0
https://openalex.org/W2005214261,2005214261,1996,0.4,-5.7685416745674205,0.0,1.319794041229441,0.9411764705882353,0.9411764705882353,1.0,1.0,0.40625,0.59375
https://openalex.org/W2074630140,2074630140,2009,0.7424242424242424,0.03499429736376548,0.0,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W1519628430,1519628430,2011,0.7818181818181819,-0.2845286092685509,3.5534384941573327,,1.0,0.0,0.0,1.0,1.0,0.0
https://openalex.org/W4085603,4085603,1978,0.6666666666666666,-1.4683593141741949,0.0,0.8627249683124069,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2489070999,2489070999,2005,0.8909090909090909,-1.384605171529046,0.828615143622867,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2008544450,2008544450,1976,0.7878787878787878,0.9559919420654955,0.6726731646460113,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2492028732,2492028732,2012,0.44086021505376344,0.8088837525164158,21.81501693387415,,0.5128205128205128,0.5128205128205128,0.7692307692307693,0.7692307692307693,0.5384615384615384,0.46153846153846156
https://openalex.org/W2150200080,2150200080,2004,0.0,1.6901748029268708,0.0,-1.8435590435120897,0.07738095238095238,0.26573426573426573,1.0,0.20634920634920634,0.6190476190476191,0.38095238095238093
https://openalex.org/W2147585492,2147585492,2009,0.5964912280701754,-0.2721065691859597,2.190966787218647,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W1964768898,1964768898,1997,0.6666666666666666,0.6070839173538157,3.1735075618723676,-1.293548347272986,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2060726188,2060726188,1998,0.35555555555555557,-1.463930328762862,0.0,2.480940780241873,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2076082726,2076082726,2014,0.825,-2.06785851295985,0.0,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2283207386,2283207386,2015,0.7777777777777778,0.5258588048777444,0.5645359886880085,,1.0,1.0,1.0,1.0,0.8333333333333334,0.16666666666666666
https://openalex.org/W2111247344,2111247344,2007,0.7192982456140351,0.3902078230632073,1.6781599884386742,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2339728047,2339728047,2017,0.5238095238095238,0.911793948957958,0.8799038846461846,,1.0,1.0,1.0,1.0,0.625,0.375
https://openalex.org/W2165079568,2165079568,2011,0.4264705882352941,0.601516054175559,1.5727998254158408,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W1880092905,1880092905,2013,0.34545454545454546,-0.405599572458146,0.0,,0.0,0.02040816326530612,1.0,0.0,1.0,0.0
https://openalex.org/W2767539263,2767539263,2017,0.5158730158730159,0.031438714623144674,6.216290255156144,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2001936118,2001936118,2008,0.8095238095238095,1.4035278072570057,0.0,-1.0297661289840467,1.0,1.0,1.0,1.0,0.782608695652174,0.21739130434782608
https://openalex.org/W2413846196,2413846196,2014,0.8,2.1138372981034728,0.0,-1.4072311308349645,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W1990206896,1990206896,1978,0.5,-0.6312094411224315,0.44254803958364,1.5228610633389272,1.0,1.0,1.0,1.0,0.5,0.5
https://openalex.org/W2128316230,2128316230,2015,0.6944444444444444,0.35223800599345667,1.279058624866029,,0.14285714285714285,0.6,1.0,0.2,1.0,0.0
https://openalex.org/W2071074155,2071074155,1991,0.9391534391534392,0.2948973588649566,0.0,,0.05555555555555555,0.05555555555555555,1.0,1.0,1.0,0.0
https://openalex.org/W2120490917,2120490917,2015,0.2,-3.705096451253114,1.8415069472855639,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2118516604,2118516604,2002,0.7142857142857143,0.6204199220967561,0.0,-0.9028275252164057,0.4,0.4,1.0,1.0,1.0,0.0
https://openalex.org/W1977591813,1977591813,2003,0.6078431372549019,0.3291110255925226,0.7268845032004325,,1.0,1.0,1.0,1.0,0.8214285714285714,0.17857142857142858
https://openalex.org/W1924889114,1924889114,2015,0.581447963800905,0.3097019130107316,8.801824977287518,,1.0,0.42857142857142855,0.42857142857142855,1.0,0.6,0.4
https://openalex.org/W2521287651,2521287651,2016,0.41025641025641024,-2.4250208455848687,0.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0
https://openalex.org/W1573707748,1573707748,1997,0.6666666666666666,0.5886913289676567,0.0,-2.4799694322294528,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2335149367,2335149367,2016,0.7142857142857143,1.0230296075021026,14.700118435893879,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2035733894,2035733894,1987,0.7142857142857143,-1.3167010693206953,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333
https://openalex.org/W2116802228,2116802228,2012,0.3333333333333333,-0.17786307295501225,0.0,1.0685181196388343,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W1499115460,1499115460,2012,0.7492877492877493,0.23854105895416358,3.9087019224661725,,1.0,1.0,1.0,1.0,0.6,0.4
https://openalex.org/W2745426421,2745426421,2017,0.4,0.03869000852151263,6.990764864725385,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2479473770,2479473770,2012,0.5833333333333334,0.9462220964179117,1.2786094775429397,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2744303684,2744303684,2017,0.35,0.3154007039412778,1.732855907163231,,0.6,0.6,1.0,1.0,1.0,0.0
https://openalex.org/W2060143509,2060143509,2011,0.8014705882352942,0.24535477498635436,0.0,,1.0,1.0,1.0,1.0,0.5,0.5
https://openalex.org/W2055057932,2055057932,2014,0.7619047619047619,-0.9853473771711062,1.25484090770366,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W1557319022,1557319022,2012,0.59465737514518,0.17154851918932312,7.327895250024838,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2017057326,2017057326,2013,0.15384615384615385,0.32538664975983006,1.4933409660052457,,1.0,0.6,0.6,1.0,0.75,0.25
https://openalex.org/W3126036765,3126036765,2008,0.7142857142857143,1.1775175554607198,0.0,-1.7751655003111702,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W3125714746,3125714746,2015,0.0,-0.2571764457858832,0.0,-0.29953374885882145,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W58248783,58248783,2013,0.8333333333333334,-3.1652463840580194,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2497616358,2497616358,2016,0.7898550724637681,-0.11586632169056177,10.452874994400819,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2494366536,2494366536,2016,1.0,-3.242448426655151,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2151144106,2151144106,1992,0.8444444444444444,-0.26930227351469144,1.4752440420442978,,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333
https://openalex.org/W2014775491,2014775491,2006,0.675,-0.0573322589400393,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2295930041,2295930041,2016,0.9011494252873563,-0.07726878079081109,8.214702435574072,,0.08695652173913043,0.13636363636363635,1.0,0.5,0.5,0.5
https://openalex.org/W2079123522,2079123522,2000,0.6666666666666666,0.68330468049131,5.4313331153415785,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W1966270121,1966270121,2009,0.4,-0.9380100865684007,0.0,0.4306141866059767,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2011026833,2011026833,2014,0.8382352941176471,0.6646132612948343,3.2706178063879765,,1.0,0.8571428571428571,0.8571428571428571,1.0,0.38461538461538464,0.6153846153846154
https://openalex.org/W2440351602,2440351602,2016,0.6666666666666666,1.8800757770995224,0.0,-1.1650991919218745,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2003118126,2003118126,1999,0.33766233766233766,1.1526795099383855,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666
https://openalex.org/W2754114957,2754114957,2017,0.0,-1.4261646742015277,1.8118700453940417,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2000968207,2000968207,1998,0.8,-1.6446607953245749,0.0,,1.0,1.0,1.0,1.0,0.75,0.25
https://openalex.org/W1600687844,1600687844,2004,0.3333333333333333,-1.8094590463274558,0.0,-0.40201512610368473,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W620303094,620303094,1999,0.7714285714285715,-0.8372137413205776,0.0,,0.2916666666666667,0.2916666666666667,1.0,1.0,1.0,0.0
https://openalex.org/W2806646601,2806646601,2017,0.9512195121951219,0.1560632820962447,23.564232811653802,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2579638445,2579638445,2016,0.5384615384615384,0.9093702890295814,1.496422671617692,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2470026333,2470026333,2016,0.2789473684210526,-0.24002934916327512,6.001265337849506,1.3657859878893939,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W1983765585,1983765585,2008,0.25,-0.5047512916800251,0.0,0.9282791216329139,-0.07272727272727272,0.04081632653061224,0.2,-0.25,0.8125,0.1875
https://openalex.org/W1206036582,1206036582,2014,0.6388888888888888,0.58790066627334,0.0,-0.5502858116965521,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2053924449,2053924449,2005,0.8952380952380953,-0.025915392055116063,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W1973347965,1973347965,2008,0.7748917748917749,-2.029133954617045,2.3530613242616734,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2550314850,2550314850,2016,0.0,0.40700542233302184,0.6624627212078598,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W416312090,416312090,2000,0.8404558404558404,-0.06142281262640614,0.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5
https://openalex.org/W2319988017,2319988017,2015,0.8333333333333334,0.36205255837493344,0.9151322482186377,-0.8883449926158827,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2277852936,2277852936,2016,0.5636363636363636,0.35347054693161595,4.278570941776521,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2625926517,2625926517,2017,0.6,0.13508723934462333,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W3213445767,3213445767,2013,0.7272727272727273,1.247979248030157,1.4955093470794123,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2023723950,2023723950,2010,0.7777777777777778,-2.1622404191354763,2.501130173010223,,1.0,1.0,1.0,1.0,0.2,0.8
https://openalex.org/W1866585149,1866585149,2007,0.5691699604743083,0.36282928265793724,0.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0
https://openalex.org/W137826104,137826104,2017,0.0,0.3195149791587128,0.0,-2.0308193524266724,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2487787525,2487787525,2012,0.6302521008403361,0.8087442138039326,6.479317049447878,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W3087603143,3087603143,2017,0.7633333333333333,-0.01553268366566217,7.8416959456523605,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2089237447,2089237447,2005,0.8476190476190476,-0.46578599330153214,2.7334388348704186,,1.0,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333
https://openalex.org/W2166303988,2166303988,2002,0.7507692307692307,-0.5503032035151837,14.130093121292438,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0
https://openalex.org/W192750986,192750986,2013,0.6785714285714286,0.46130036978389505,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2108289869,2108289869,2011,0.5416666666666666,0.6854936142539632,10.71734240876253,,1.0,1.0,1.0,1.0,0.5,0.5
https://openalex.org/W2006832733,2006832733,2005,0.8380952380952381,-0.21588124084665633,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333
https://openalex.org/W2749987832,2749987832,2017,0.8333333333333334,-1.2745412809961165,1.6693701557773561,2.0299420837462554,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2057601716,2057601716,1990,0.0,-0.19153821189887857,0.0,-0.29935284030607967,1.0,1.0,1.0,1.0,0.13333333333333333,0.8666666666666667
https://openalex.org/W1527080050,1527080050,2002,0.8338461538461538,0.1720449032805433,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W4205128828,4205128828,1999,0.6,-0.5231591197256558,0.0,0.4817730411281797,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2069338023,2069338023,1997,0.8241758241758241,0.5590546521819636,0.7408729266388807,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W112642564,112642564,2004,0.7777777777777778,1.1980538739601825,0.8899961803566147,,1.0,0.0,0.0,1.0,1.0,0.0
https://openalex.org/W2573868360,2573868360,2008,0.6666666666666666,0.44003432958554994,0.7865586054307585,0.3170604330424636,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2765891321,2765891321,2017,0.7723076923076924,0.14242516830473434,0.597249332930944,,-0.004651162790697674,0.0,0.0,-1.0,0.0,1.0
https://openalex.org/W1520279335,1520279335,1985,0.7333333333333333,0.15942773692810208,0.591751709536137,,1.0,0.9555555555555556,0.9555555555555556,1.0,0.38636363636363635,0.6136363636363636
https://openalex.org/W2052928398,2052928398,2005,0.75,-1.5899284460455576,0.7111860566709858,2.315633609319743,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2511681023,2511681023,2016,0.8833333333333333,0.03390155167568134,6.783349788213437,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2339357735,2339357735,2000,0.7368421052631579,0.4888845413909676,2.2607354102103354,,0.5,0.5,1.0,1.0,1.0,0.0
https://openalex.org/W1969213447,1969213447,1991,0.8770764119601329,0.5526953450908488,0.882148869802242,,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333
https://openalex.org/W2131295810,2131295810,2010,0.6,0.48220361069240725,0.8689643954097602,,1.0,1.0,1.0,1.0,1.0,0.0
https://openalex.org/W2064212453,2064212453,2005,0.533197139938713,0.4775432874549794,2.6284468813379123,,0.8877551020408163,0.7619047619047619,0.8,0.9354838709677419,0.5698924731182796,0.43010752688172044
https://openalex.org/W1996801592,1996801592,1983,0.8888888888888888,0.06371581438610774,0.0,,1.0,1.0,1.0,1.0,0.5,0.5
https://openalex.org/W2083643480,2083643480,2005,0.7222222222222222,1.134032370931939,0.0,-0.854390587841853,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W1921352168,1921352168,2011,0.5357142857142857,0.4502672916488238,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2266611009,2266611009,2016,0.7315789473684211,0.09850016716139719,3.0759004078448977,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W841678526,841678526,2014,0.556989247311828,0.8941877029393346,7.295523100607365,,0.0,0.0,0.0,0.0,0.0,0.0
https://openalex.org/W2138756674,2138756674,2005,0.5,-1.4888856373840054,0.0,1.1703282643965742,0.0,0.0,0.0,0.0,0.0,0.0
